1468,7885,1,24.06,Fulfilled,2021-05-31 08:10:42
1468,1635,1,84.0,Fulfilled,2021-11-23 08:08:23
1469,2360,4,17.88,Fulfilled,2021-01-03 16:47:37
1470,4610,2,75.09,Fulfilled,2021-08-18 20:51:59
1470,3263,2,79.19,Fulfilled,2021-01-04 19:36:45
1470,5413,1,168.75,Fulfilled,2021-11-01 13:56:08
1470,7878,2,89.26,Fulfilled,2021-11-15 08:55:57
1471,3555,1,99.77,Fulfilled,2021-04-30 13:46:08
1471,3048,2,162.35,Fulfilled,2021-11-03 00:08:31
1471,142,2,76.72,Fulfilled,2021-04-07 17:38:05
1471,2511,2,114.06,Fulfilled,2021-01-03 23:25:32
1471,2645,1,2.05,Fulfilled,2021-05-30 19:06:09
1472,2596,1,17.99,Fulfilled,2021-07-06 07:51:48
1472,8456,1,41.67,Not Fulfilled,
1473,5496,1,2.02,Fulfilled,2021-03-19 13:24:44
1473,9847,1,60.73,Fulfilled,2021-04-09 18:04:10
1473,5012,1,31.36,Fulfilled,2021-04-17 22:23:54
1473,577,1,39.78,Fulfilled,2021-07-02 10:49:49
1474,439,1,10.2,Fulfilled,2021-06-24 19:26:39
1474,9550,2,24.87,Fulfilled,2021-08-11 17:06:00
1474,5273,1,55.1,Fulfilled,2021-01-06 15:38:17
1474,4907,4,76.2,Fulfilled,2021-04-06 19:01:32
1475,8302,2,193.62,Fulfilled,2021-05-19 09:20:47
1475,7102,4,184.75,Fulfilled,2021-10-12 21:39:04
1476,142,1,29.19,Fulfilled,2021-06-30 14:54:09
1477,4794,1,61.43,Not Fulfilled,
1477,4003,2,13.44,Not Fulfilled,
1477,1799,3,137.51,Fulfilled,2021-08-02 07:14:19
1477,9458,4,90.16,Not Fulfilled,
1478,2049,2,1.78,Not Fulfilled,
1478,4981,1,178.44,Fulfilled,2021-07-23 11:09:12
1478,6464,3,48.06,Not Fulfilled,
1478,8572,1,155.06,Fulfilled,2021-07-05 11:15:14
1479,8474,1,109.28,Not Fulfilled,
1479,1387,1,74.64,Not Fulfilled,
1479,2276,2,2.03,Not Fulfilled,
1479,8444,1,21.29,Not Fulfilled,
1480,6816,1,68.28,Not Fulfilled,
1480,3898,3,81.68,Not Fulfilled,
1480,8881,2,36.47,Not Fulfilled,
1480,9974,1,118.09,Not Fulfilled,
1480,2351,2,31.99,Fulfilled,2021-01-30 13:59:33
1481,8994,1,106.05,Fulfilled,2021-06-09 08:05:42
1481,8924,2,75.16,Fulfilled,2021-03-29 18:17:04
1481,3415,1,23.63,Fulfilled,2021-11-07 16:08:34
1481,1458,1,76.15,Fulfilled,2021-06-09 07:17:22
1482,2740,2,126.72,Fulfilled,2021-12-04 10:12:36
1482,9331,1,98.39,Fulfilled,2021-08-29 08:36:57
1482,7193,2,37.64,Fulfilled,2021-11-28 18:54:20
1482,3984,2,13.28,Fulfilled,2021-03-10 00:56:23
1482,2205,4,67.34,Fulfilled,2021-04-11 06:30:19
1483,2498,4,56.61,Fulfilled,2021-07-11 11:27:06
1483,1589,2,32.68,Fulfilled,2021-06-01 02:29:47
1483,7775,1,11.81,Fulfilled,2021-06-22 06:38:49
1483,9991,1,63.49,Fulfilled,2021-10-29 20:04:08
1483,5007,1,130.05,Fulfilled,2021-07-18 01:12:59
1483,5346,2,37.41,Fulfilled,2021-06-21 06:54:34
1484,6178,3,97.7,Fulfilled,2021-04-13 03:24:56
1484,6478,4,33.4,Fulfilled,2021-01-05 00:44:03
1484,7767,1,130.26,Fulfilled,2021-11-01 03:14:16
1485,3540,1,72.92,Fulfilled,2021-03-05 05:39:08
1485,6636,1,74.71,Fulfilled,2021-09-22 22:35:29
1485,4563,4,199.99,Fulfilled,2021-03-22 15:47:59
1485,7514,1,151.77,Fulfilled,2021-05-18 01:09:02
1486,7120,2,81.8,Fulfilled,2021-10-08 14:55:53
1486,1225,1,45.89,Fulfilled,2021-08-17 16:07:02
1486,5123,2,43.38,Fulfilled,2021-04-27 10:28:06
1487,6369,2,95.74,Fulfilled,2021-05-16 18:40:10
1488,4613,1,158.36,Fulfilled,2021-12-02 19:55:23
1488,3103,1,29.91,Fulfilled,2021-10-16 19:29:00
1488,9219,4,72.51,Fulfilled,2021-10-04 11:22:42
1488,7666,1,30.04,Fulfilled,2021-08-16 05:11:04
1488,165,3,73.66,Fulfilled,2021-05-08 12:35:29
1489,1655,4,76.4,Fulfilled,2021-08-13 00:14:42
1489,6506,4,195.13,Fulfilled,2021-04-13 22:26:43
1489,7916,1,73.64,Fulfilled,2021-04-04 10:10:55
1489,7445,2,69.8,Fulfilled,2021-06-17 21:28:27
1489,9476,2,34.78,Fulfilled,2021-04-10 21:02:26
1489,2911,1,1.12,Fulfilled,2021-06-12 18:49:05
1490,5530,1,66.02,Not Fulfilled,
1490,4844,3,36.64,Fulfilled,2021-10-09 00:03:07
1491,1582,2,155.13,Fulfilled,2021-05-14 06:31:14
1491,9622,4,90.25,Fulfilled,2021-11-08 16:12:35
1491,3829,1,153.47,Fulfilled,2021-06-07 03:09:02
1491,9318,3,154.31,Fulfilled,2021-07-06 17:56:12
1491,4215,1,42.14,Fulfilled,2021-09-16 18:49:17
1491,8410,1,57.99,Fulfilled,2021-08-01 21:43:53
1492,1029,1,18.71,Fulfilled,2021-08-07 02:13:18
1493,1821,1,161.74,Fulfilled,2021-09-19 21:47:09
1493,7795,2,21.89,Fulfilled,2021-11-20 05:03:06
1493,6956,2,84.97,Fulfilled,2021-10-11 21:32:39
1493,2596,1,84.55,Fulfilled,2021-09-29 13:14:23
1494,2501,2,85.09,Fulfilled,2021-01-08 08:09:15
1494,1725,2,38.18,Fulfilled,2021-08-14 12:46:19
1494,6544,2,164.41,Fulfilled,2021-03-30 17:03:19
1494,3552,4,32.95,Fulfilled,2021-10-01 14:15:13
1494,8362,1,84.42,Fulfilled,2021-11-13 10:38:45
1495,290,2,40.81,Fulfilled,2021-07-06 03:17:09
1495,4707,1,93.75,Fulfilled,2021-01-06 00:53:31
1495,1282,1,92.91,Fulfilled,2021-11-25 19:47:43
1495,2584,2,76.46,Fulfilled,2021-01-30 01:32:38
1495,5259,1,7.28,Fulfilled,2021-08-12 01:43:12
1496,624,1,14.43,Fulfilled,2021-06-17 07:35:42
1496,2709,1,24.76,Fulfilled,2021-07-16 00:52:23
1497,3750,1,22.42,Fulfilled,2021-03-23 13:13:27
1498,4372,3,83.01,Fulfilled,2021-01-09 22:22:34
1499,4461,1,40.96,Fulfilled,2021-05-14 13:04:55
1499,3017,1,7.22,Fulfilled,2021-10-06 10:44:12
1500,2236,2,18.66,Fulfilled,2021-09-16 23:37:19
1500,730,3,32.65,Fulfilled,2021-06-03 11:40:00
1500,548,3,11.07,Fulfilled,2021-04-19 10:44:12
1500,8861,2,17.93,Fulfilled,2021-12-04 18:01:22
1501,5190,1,58.65,Fulfilled,2021-09-01 14:47:16
1501,9925,2,103.51,Fulfilled,2021-06-30 00:31:37
1502,5737,1,45.85,Fulfilled,2021-01-12 02:48:25
1502,6480,2,14.61,Fulfilled,2021-11-10 20:05:14
1503,3992,2,99.98,Fulfilled,2021-02-28 16:43:25
1503,6602,3,40.6,Fulfilled,2021-05-10 16:19:34
1503,7318,1,70.58,Fulfilled,2021-10-26 13:40:25
1503,5990,1,56.03,Fulfilled,2021-08-13 14:21:32
1503,8966,3,32.02,Fulfilled,2021-10-09 19:43:38
1504,9742,1,54.47,Not Fulfilled,
1504,6420,1,22.33,Not Fulfilled,
1504,6459,4,45.39,Fulfilled,2021-01-16 20:05:14
1504,3727,1,25.44,Fulfilled,2021-06-01 16:41:21
1504,9100,2,50.74,Not Fulfilled,
1505,2531,3,23.01,Fulfilled,2021-09-16 15:00:34
1505,4472,2,57.34,Fulfilled,2021-06-18 07:24:05
1505,1054,1,88.22,Fulfilled,2021-05-13 12:59:05
1505,6618,2,57.67,Fulfilled,2021-05-11 10:23:05
1505,9793,2,87.11,Fulfilled,2021-03-16 13:54:13
1505,953,1,10.0,Fulfilled,2021-03-27 10:13:12
1506,2139,1,39.96,Fulfilled,2021-03-13 05:47:50
1506,3296,2,93.95,Not Fulfilled,
1506,6087,1,42.41,Not Fulfilled,
1506,6415,4,28.56,Fulfilled,2021-01-01 16:22:47
1507,5862,2,145.41,Fulfilled,2021-01-26 18:10:50
1507,9126,1,145.48,Fulfilled,2021-09-07 12:05:57
1507,6409,1,6.14,Fulfilled,2021-03-17 03:46:17
1508,6307,1,72.58,Fulfilled,2021-08-28 03:37:16
1508,5074,1,5.83,Fulfilled,2021-10-11 13:36:00
1508,9934,1,52.83,Fulfilled,2021-06-07 20:14:08
1509,6487,1,95.75,Fulfilled,2021-08-01 16:21:28
1509,9310,1,63.61,Fulfilled,2021-10-01 10:16:29
1509,8775,3,51.41,Fulfilled,2021-10-05 00:00:21
1510,857,2,169.36,Not Fulfilled,
1510,5834,1,28.45,Not Fulfilled,
1510,8569,1,148.68,Not Fulfilled,
1510,668,2,48.31,Not Fulfilled,
1510,3480,1,63.88,Fulfilled,2021-11-01 03:37:48
1511,9577,4,56.1,Fulfilled,2021-09-16 17:28:00
1511,8358,1,85.53,Not Fulfilled,
1511,2267,1,74.92,Fulfilled,2021-07-12 21:42:47
1511,3854,2,61.62,Not Fulfilled,
1511,4566,1,36.51,Not Fulfilled,
1511,3124,3,35.14,Fulfilled,2021-10-17 19:38:33
1512,6845,1,89.11,Not Fulfilled,
1513,3555,3,81.87,Fulfilled,2021-06-16 01:44:04
1513,8082,3,48.98,Fulfilled,2021-11-28 05:08:52
1513,7200,2,49.78,Fulfilled,2021-06-06 01:04:55
1513,9219,2,83.29,Fulfilled,2021-09-10 18:19:46
1513,5812,1,77.25,Fulfilled,2021-06-17 04:21:45
1513,6172,2,65.77,Fulfilled,2021-08-28 11:59:29
1514,7958,1,148.22,Not Fulfilled,
1514,11,1,93.83,Fulfilled,2021-03-13 17:46:21
1514,2044,2,11.33,Fulfilled,2021-09-03 15:55:42
1515,858,2,108.02,Fulfilled,2021-11-27 18:19:06
1515,4435,3,90.0,Not Fulfilled,
1515,1173,1,48.24,Fulfilled,2021-05-25 12:26:16
1516,2269,3,91.59,Fulfilled,2021-07-18 00:08:15
1516,7891,1,179.54000000000002,Fulfilled,2021-03-18 19:23:19
1517,9913,2,61.17,Fulfilled,2021-08-24 11:29:53
1517,4913,3,37.76,Fulfilled,2021-08-29 00:34:56
1517,9527,1,63.91,Fulfilled,2021-02-07 01:44:53
1517,3812,1,6.45,Fulfilled,2021-06-19 00:45:00
1517,3657,2,77.1,Fulfilled,2021-10-28 14:27:51
1518,2671,2,64.06,Fulfilled,2021-06-15 13:14:45
1518,9633,1,24.71,Fulfilled,2021-10-11 10:31:41
1518,8950,3,45.39,Fulfilled,2021-05-24 04:07:12
1518,8113,4,75.17,Fulfilled,2021-11-17 23:32:48
1518,5469,2,68.81,Fulfilled,2021-01-30 07:25:09
1519,7871,1,151.14,Not Fulfilled,
1519,1549,1,42.54,Fulfilled,2021-01-30 02:35:51
1519,6912,1,91.12,Not Fulfilled,
1519,5933,1,112.34,Fulfilled,2021-07-07 06:17:28
1519,6955,2,24.53,Fulfilled,2021-05-07 18:49:50
1520,9990,4,46.87,Fulfilled,2021-09-18 02:25:27
1520,8480,2,143.72,Fulfilled,2021-10-28 03:35:29
1520,6450,4,3.76,Fulfilled,2021-05-15 17:27:19
1520,3675,2,97.87,Fulfilled,2021-04-26 21:21:48
1520,6370,4,192.92000000000002,Fulfilled,2021-10-27 16:13:25
1520,874,1,88.79,Fulfilled,2021-02-20 04:49:51
1521,97,1,87.27,Fulfilled,2021-05-20 09:35:17
1521,8591,1,71.04,Fulfilled,2021-01-10 03:55:36
1522,6751,2,83.02,Fulfilled,2021-03-14 12:20:24
1522,3368,2,86.26,Not Fulfilled,
1522,8026,3,71.02,Not Fulfilled,
1522,750,1,80.24,Not Fulfilled,
1523,8230,1,131.06,Fulfilled,2021-06-24 09:24:47
1524,9658,1,85.83,Fulfilled,2021-05-26 05:22:11
1524,145,1,41.56,Fulfilled,2021-01-02 08:36:04
1524,6116,1,192.68,Fulfilled,2021-06-30 10:13:23
1524,6832,1,45.76,Fulfilled,2021-04-09 14:51:31
1524,186,3,32.7,Fulfilled,2021-10-02 03:49:36
1524,278,1,75.74,Fulfilled,2021-07-04 06:02:07
1525,6271,2,190.51,Fulfilled,2021-11-30 06:54:37
1525,8553,1,186.47,Fulfilled,2021-02-21 14:15:18
1525,601,1,19.8,Fulfilled,2021-09-08 11:23:04
1525,4539,2,16.25,Fulfilled,2021-11-18 10:41:52
1525,1719,3,96.9,Fulfilled,2021-09-24 00:53:01
1525,3783,1,66.87,Fulfilled,2021-08-30 21:08:18
1526,1726,1,24.11,Fulfilled,2021-10-21 00:19:19
1526,4284,2,84.45,Fulfilled,2021-02-03 19:46:27
1526,3130,2,188.16,Fulfilled,2021-09-30 21:51:17
1526,3735,2,36.6,Fulfilled,2021-09-07 02:42:39
1527,9769,1,17.94,Not Fulfilled,
1527,7921,1,91.53,Not Fulfilled,
1527,7899,4,2.2,Fulfilled,2021-06-10 12:01:20
1527,7395,1,109.63,Not Fulfilled,
1527,9428,2,54.72,Fulfilled,2021-02-22 10:28:15
1528,3723,1,84.84,Fulfilled,2021-03-03 13:36:14
1528,9113,2,90.17,Fulfilled,2021-09-19 22:53:17
1528,4883,1,47.24,Fulfilled,2021-09-02 17:43:07
1528,4311,1,33.05,Fulfilled,2021-11-26 20:56:31
1528,817,1,54.69,Fulfilled,2021-07-08 23:15:18
1529,7048,3,77.81,Fulfilled,2021-04-05 00:29:45
1530,2845,1,22.55,Fulfilled,2021-09-14 05:43:35
1531,8092,1,96.55,Fulfilled,2021-09-13 14:02:07
1531,3327,1,46.26,Fulfilled,2021-01-20 11:33:47
1531,1805,1,33.38,Fulfilled,2021-09-11 12:34:15
1531,3070,1,51.22,Fulfilled,2021-05-16 09:10:27
1531,2250,1,9.1,Fulfilled,2021-09-11 18:04:10
1531,2405,1,26.01,Fulfilled,2021-07-12 16:54:01
1532,7906,1,97.19,Fulfilled,2021-07-31 12:24:13
1532,7377,2,44.05,Fulfilled,2021-06-14 17:31:12
1532,8621,3,96.78,Fulfilled,2021-11-17 18:07:18
1533,735,2,85.16,Fulfilled,2021-11-10 14:09:52
1533,876,1,16.35,Fulfilled,2021-05-17 15:52:58
1534,7848,1,45.83,Fulfilled,2021-11-24 14:49:57
1534,1207,3,43.57,Fulfilled,2021-03-13 05:26:36
1534,2626,1,26.03,Fulfilled,2021-08-21 18:14:44
1535,548,3,4.84,Fulfilled,2021-08-18 21:38:53
1535,1759,4,9.85,Fulfilled,2021-08-27 07:03:16
1535,258,1,52.77,Fulfilled,2021-03-15 00:34:04
1536,1522,3,19.13,Fulfilled,2021-09-18 11:37:08
1536,2281,1,69.11,Fulfilled,2021-01-12 02:42:06
1537,2655,1,87.19,Fulfilled,2021-01-27 19:40:39
1537,9088,1,8.4,Fulfilled,2021-03-27 11:32:56
1538,8699,1,89.75,Fulfilled,2021-04-15 14:27:56
1538,5046,1,57.81,Not Fulfilled,
1538,6855,1,15.12,Not Fulfilled,
1539,9866,3,12.75,Fulfilled,2021-07-11 05:49:31
1540,3294,3,65.31,Fulfilled,2021-08-02 05:48:40
1540,3945,3,2.94,Fulfilled,2021-04-25 15:11:05
1541,5329,4,29.11,Fulfilled,2021-03-05 10:41:53
1541,5847,1,44.23,Fulfilled,2021-09-15 19:44:15
1541,8612,1,192.97,Fulfilled,2021-10-28 08:34:41
1541,7427,1,122.9,Fulfilled,2021-03-31 04:02:01
1542,6704,2,80.56,Fulfilled,2021-09-09 14:21:49
1542,5189,2,26.23,Fulfilled,2021-08-14 22:16:17
1542,9041,2,143.06,Fulfilled,2021-07-25 13:56:43
1542,5481,4,1.29,Fulfilled,2021-06-02 03:38:36
1542,6551,1,80.24,Fulfilled,2021-08-23 04:31:00
1543,8950,2,57.11,Fulfilled,2021-02-13 00:44:15
1543,6610,1,89.35,Fulfilled,2021-07-17 19:19:53
1543,7812,1,170.57999999999998,Fulfilled,2021-08-18 13:18:10
1543,8887,2,74.56,Fulfilled,2021-05-09 19:25:27
1544,2518,1,71.52,Fulfilled,2021-10-21 09:05:01
1545,2541,2,41.28,Fulfilled,2021-05-28 02:34:46
1545,8644,3,26.45,Fulfilled,2021-06-29 05:57:00
1545,7836,3,35.94,Fulfilled,2021-03-02 10:41:50
1545,3931,1,71.93,Fulfilled,2021-08-02 06:44:46
1545,195,1,1.3,Fulfilled,2021-01-16 05:19:14
1545,4654,1,60.68,Fulfilled,2021-11-10 19:36:12
1546,3818,2,83.28,Not Fulfilled,
1546,5044,3,94.01,Fulfilled,2021-03-24 12:25:21
1546,3379,1,40.94,Fulfilled,2021-04-19 10:14:53
1546,906,1,76.61,Fulfilled,2021-04-22 01:00:29
1546,2217,3,69.89,Fulfilled,2021-05-02 03:44:15
1547,2859,4,172.64,Not Fulfilled,
1547,2732,1,91.43,Fulfilled,2021-07-23 14:27:10
1547,3484,2,82.12,Not Fulfilled,
1547,5367,1,155.84,Fulfilled,2021-01-03 08:58:08
1548,7596,3,37.37,Fulfilled,2021-07-16 07:31:31
1548,7715,1,102.65,Fulfilled,2021-08-27 20:50:13
1548,950,3,42.79,Fulfilled,2021-07-31 05:37:05
1549,3137,1,26.72,Fulfilled,2021-10-10 14:36:35
1549,1649,2,40.99,Fulfilled,2021-03-26 09:37:26
1549,1613,1,51.25,Not Fulfilled,
1550,6209,2,62.15,Fulfilled,2021-10-13 21:05:15
1550,413,2,71.95,Fulfilled,2021-05-03 09:14:59
1550,1733,1,45.68,Fulfilled,2021-12-04 21:59:10
1551,2645,1,72.21,Fulfilled,2021-11-25 20:27:42
1551,3000,1,70.48,Fulfilled,2021-08-30 15:33:27
1551,7661,3,42.72,Fulfilled,2021-05-31 05:25:07
1551,9928,3,111.09,Fulfilled,2021-03-11 03:00:52
1551,821,3,26.62,Fulfilled,2021-08-19 19:17:52
1552,7286,1,21.48,Fulfilled,2021-04-07 18:28:13
1552,6884,1,37.39,Fulfilled,2021-08-11 03:19:17
1553,9231,1,137.78,Fulfilled,2021-01-30 02:12:56
1554,2152,3,54.7,Fulfilled,2021-03-07 01:36:51
1554,259,4,71.91,Fulfilled,2021-09-11 15:03:34
1554,3449,1,59.07,Fulfilled,2021-01-15 23:27:31
1554,9703,1,80.67,Fulfilled,2021-01-08 22:16:10
1554,1963,2,23.19,Fulfilled,2021-04-15 10:56:09
1554,5390,1,53.72,Fulfilled,2021-08-28 06:13:46
1555,6819,1,123.43,Fulfilled,2021-06-15 17:49:32
1556,7901,1,73.21,Fulfilled,2021-04-16 15:42:42
1556,8903,4,75.78,Fulfilled,2021-03-17 11:01:05
1556,6493,2,137.4,Fulfilled,2021-06-29 06:03:17
1556,4757,2,81.16,Fulfilled,2021-03-04 05:54:28
1556,967,1,7.95,Fulfilled,2021-11-30 21:12:39
1556,2180,4,94.46,Fulfilled,2021-09-27 02:19:01
1557,3855,1,68.11,Fulfilled,2021-08-04 23:35:10
1557,6055,4,15.87,Fulfilled,2021-01-26 05:26:46
1557,6789,2,84.43,Fulfilled,2021-01-28 11:51:35
1557,7382,4,92.28,Fulfilled,2021-10-26 17:23:10
1557,7652,4,11.7,Fulfilled,2021-01-16 17:03:41
1558,9577,4,69.7,Fulfilled,2021-09-21 09:28:50
1558,8625,1,34.52,Fulfilled,2021-02-21 09:34:01
1558,9161,1,87.94,Fulfilled,2021-07-20 11:27:25
1558,7520,2,39.81,Fulfilled,2021-03-25 03:08:50
1558,6837,3,66.01,Not Fulfilled,
1559,3968,1,188.09,Fulfilled,2021-04-01 02:45:55
1559,6994,2,53.24,Fulfilled,2021-09-25 04:54:13
1559,2667,1,66.3,Fulfilled,2021-07-13 20:58:09
1559,2633,1,160.09,Fulfilled,2021-09-25 11:34:52
1559,3929,2,28.12,Fulfilled,2021-08-16 14:16:37
1560,7469,3,181.07,Fulfilled,2021-03-14 21:04:40
1561,1211,4,4.07,Not Fulfilled,
1561,7619,3,72.93,Not Fulfilled,
1561,1729,2,112.96000000000001,Not Fulfilled,
1561,9014,3,79.41,Not Fulfilled,
1561,3554,1,21.72,Not Fulfilled,
1561,7661,1,191.11,Fulfilled,2021-01-11 04:34:18
1562,9078,4,172.93,Not Fulfilled,
1563,7244,1,145.42000000000002,Fulfilled,2021-01-13 07:34:41
1563,9892,2,79.98,Fulfilled,2021-08-02 15:04:37
1563,2902,1,16.52,Fulfilled,2021-10-06 02:46:47
1563,9621,1,87.42,Fulfilled,2021-01-14 09:25:48
1564,3136,1,8.8,Fulfilled,2021-07-28 01:15:44
1564,4730,1,110.4,Fulfilled,2021-07-18 01:27:13
1564,8213,1,38.42,Fulfilled,2021-05-31 04:50:21
1564,1534,1,30.01,Fulfilled,2021-10-29 19:27:27
1564,979,1,95.29,Fulfilled,2021-06-15 01:55:26
1565,7471,4,97.47,Fulfilled,2021-02-02 14:35:06
1565,3921,2,50.99,Not Fulfilled,
1566,1412,3,166.06,Fulfilled,2021-03-01 13:01:39
1566,7344,1,62.54,Fulfilled,2021-02-11 02:00:35
1566,5298,1,76.64,Not Fulfilled,
1567,7692,4,31.3,Fulfilled,2021-03-25 12:24:02
1568,3161,1,78.4,Fulfilled,2021-08-11 08:22:27
1568,4180,1,96.64,Fulfilled,2021-12-02 03:19:03
1568,9984,1,6.83,Fulfilled,2021-03-21 06:01:22
1569,3899,1,8.85,Fulfilled,2021-07-03 03:34:09
1569,4418,1,51.43,Fulfilled,2021-03-04 11:57:41
1570,5408,3,61.51,Fulfilled,2021-01-05 19:55:38
1570,7212,2,45.27,Fulfilled,2021-02-01 22:12:15
1570,1527,2,14.89,Fulfilled,2021-06-28 18:08:56
1570,4720,3,57.58,Fulfilled,2021-06-08 02:48:39
1571,1174,1,6.58,Not Fulfilled,
1571,5662,2,92.05,Not Fulfilled,
1571,1438,1,168.93,Not Fulfilled,
1571,9912,1,26.51,Fulfilled,2021-05-22 12:52:26
1571,8580,1,197.45,Not Fulfilled,
1571,3899,3,4.02,Not Fulfilled,
1572,3065,4,8.71,Not Fulfilled,
1572,3707,3,98.41,Not Fulfilled,
1573,3944,1,54.62,Fulfilled,2021-10-21 09:29:20
1574,6523,3,57.73,Fulfilled,2021-08-31 19:07:54
1574,7994,3,110.08,Fulfilled,2021-02-22 19:45:43
1574,4505,1,72.38,Fulfilled,2021-10-31 06:55:07
1574,7730,3,20.87,Fulfilled,2021-10-02 19:45:22
1574,2657,4,88.24,Fulfilled,2021-11-27 23:19:23
1575,5010,2,68.84,Fulfilled,2021-09-09 09:53:19
1575,8852,1,75.02,Fulfilled,2021-07-05 20:45:25
1575,217,2,58.98,Fulfilled,2021-06-17 02:07:23
1575,6863,1,67.21,Fulfilled,2021-08-18 12:41:21
1575,4230,3,65.37,Fulfilled,2021-06-22 23:07:08
1576,4568,1,3.61,Fulfilled,2021-09-29 04:16:18
1576,4740,3,57.67,Fulfilled,2021-09-02 05:40:07
1577,3083,3,87.16,Not Fulfilled,
1577,2384,2,83.08,Fulfilled,2021-09-04 17:45:36
1577,2532,2,94.68,Not Fulfilled,
1578,1558,2,91.34,Fulfilled,2021-03-02 22:38:13
1578,5604,1,140.32,Fulfilled,2021-11-21 04:44:47
1579,1695,1,147.82999999999998,Not Fulfilled,
1580,7815,1,84.94,Fulfilled,2021-02-21 11:52:44
1580,7574,1,158.31,Fulfilled,2021-07-31 06:06:09
1580,250,2,45.7,Fulfilled,2021-09-29 03:02:40
1581,2516,1,9.83,Fulfilled,2021-08-16 16:10:51
1581,2003,1,79.17,Fulfilled,2021-07-09 13:05:38
1582,20,1,52.39,Fulfilled,2021-04-22 05:07:24
1582,3141,2,61.13,Fulfilled,2021-05-20 20:09:10
1583,2732,4,187.63,Fulfilled,2021-11-26 19:18:59
1584,6820,1,19.83,Fulfilled,2021-11-17 17:36:43
1584,2059,1,72.04,Fulfilled,2021-05-16 21:16:11
1585,8514,1,41.57,Not Fulfilled,
1585,445,1,126.97,Fulfilled,2021-05-29 19:38:49
1586,6706,2,176.85,Fulfilled,2021-06-11 06:47:14
1587,4864,1,9.8,Fulfilled,2021-05-30 16:05:54
1587,2664,1,10.1,Not Fulfilled,
1587,1759,1,15.43,Not Fulfilled,
1587,1339,2,99.59,Fulfilled,2021-06-21 02:23:44
1587,2548,1,51.63,Not Fulfilled,
1588,2989,1,74.13,Fulfilled,2021-07-30 06:35:41
1588,4036,1,2.93,Not Fulfilled,
1589,9936,2,186.39,Fulfilled,2021-01-11 15:40:10
1589,3952,3,52.7,Fulfilled,2021-06-06 15:49:43
1589,8112,1,137.31,Fulfilled,2021-02-11 05:52:58
1590,9207,2,64.08,Fulfilled,2021-11-05 19:55:40
1591,4898,1,121.96000000000001,Not Fulfilled,
1591,257,2,57.9,Not Fulfilled,
1591,1367,1,78.71,Not Fulfilled,
1592,4295,1,14.76,Fulfilled,2021-09-20 23:17:12
1592,1335,1,75.29,Fulfilled,2021-09-10 22:19:26
1592,3653,1,98.09,Fulfilled,2021-01-16 09:33:45
1593,3576,2,53.16,Not Fulfilled,
1594,8829,1,73.93,Not Fulfilled,
1594,4133,1,92.69,Fulfilled,2021-06-02 20:47:45
1594,4661,2,80.96,Fulfilled,2021-03-21 00:52:21
1595,2166,1,66.03,Fulfilled,2021-05-07 06:16:21
1595,3909,1,199.31,Fulfilled,2021-06-30 05:42:08
1595,5596,2,81.37,Fulfilled,2021-09-13 21:38:25
1595,6553,1,79.06,Fulfilled,2021-07-15 14:15:54
1596,8575,2,63.41,Fulfilled,2021-04-22 17:00:49
1596,7917,2,49.49,Fulfilled,2021-02-11 18:32:29
1596,4818,4,2.48,Not Fulfilled,
1597,5326,2,94.43,Not Fulfilled,
1597,7059,4,92.81,Not Fulfilled,
1597,5303,1,57.44,Fulfilled,2021-02-12 16:36:14
1597,176,2,54.48,Fulfilled,2021-11-06 17:28:20
1597,6446,1,147.61,Fulfilled,2021-06-11 22:51:41
1597,6547,1,55.01,Not Fulfilled,
1598,6972,4,62.96,Not Fulfilled,
1598,5223,1,80.94,Not Fulfilled,
1598,4829,2,148.39,Fulfilled,2021-10-01 17:16:02
1599,7490,1,185.26999999999998,Not Fulfilled,
1599,4434,1,48.38,Not Fulfilled,
1599,1107,3,60.47,Not Fulfilled,
1599,257,3,130.88,Not Fulfilled,
1599,2626,1,86.66,Fulfilled,2021-11-28 20:57:48
1600,4387,4,67.67,Fulfilled,2021-04-24 10:22:31
1600,3830,3,37.67,Fulfilled,2021-02-05 10:03:49
1601,7477,3,41.79,Fulfilled,2021-08-12 05:10:10
1601,6902,1,15.43,Fulfilled,2021-07-19 06:01:33
1601,90,1,95.85,Fulfilled,2021-11-16 02:29:57
1601,7419,2,101.3,Fulfilled,2021-03-25 14:26:34
1601,3745,1,65.76,Fulfilled,2021-05-27 14:50:46
1601,8318,1,93.04,Fulfilled,2021-01-30 15:30:17
1602,4603,2,87.31,Fulfilled,2021-04-24 10:55:00
1603,2355,1,190.07,Fulfilled,2021-10-19 07:47:36
1603,1321,3,199.38,Fulfilled,2021-01-15 02:40:07
1603,9787,4,14.4,Fulfilled,2021-06-07 21:13:32
1603,752,1,11.78,Fulfilled,2021-06-05 14:28:54
1603,2502,1,47.35,Fulfilled,2021-05-27 14:55:40
1603,2918,2,197.87,Fulfilled,2021-01-02 22:55:51
1604,3652,1,152.89,Fulfilled,2021-10-30 22:54:04
1605,1153,2,145.63,Fulfilled,2021-11-03 22:09:49
1606,7074,3,84.99,Fulfilled,2021-01-07 15:43:44
1606,883,1,113.26,Not Fulfilled,
1607,6672,4,29.14,Fulfilled,2021-02-23 03:30:39
1607,2882,1,5.51,Fulfilled,2021-02-23 11:13:31
1607,1957,2,78.78,Fulfilled,2021-02-19 10:56:19
